,country,year,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy
17956,South America,1922,,63920292.0,,,,,,,,,,,,,,,,,-14.549,-2.211,203.156,12.986,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.88,5.838,278.194,17.782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17957,South America,1923,,65211521.0,,,,,,,,,,,,,,,,,7.612,0.989,214.293,13.974,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.254,5.024,349.73,22.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17958,South America,1924,,66531037.0,,,,,,,,,,,,,,,,,16.865,2.357,245.466,16.331,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.867,13.654,548.016,36.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17959,South America,1925,,67879486.0,,,,,,,,,,,,,,,,,-5.29,-0.864,227.862,15.467,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.53,23.527,883.736,59.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17960,South America,1926,,69257549.0,,,,,,,,,,,,,,,,,2.832,0.438,229.652,15.905,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.651,41.182,1460.77,101.169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17961,South America,1927,,70665913.0,,,,,,,,,,,,,,,,,-2.54,-0.404,219.358,15.501,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.317,56.975,2237.921,158.145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17962,South America,1928,,72105285.0,,,,,,,,,,,,,,,,,0.967,0.15,217.058,15.651,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.089,88.702,3423.421,246.847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17963,South America,1929,,73542833.0,,,,,,,,,,,,,,,,,9.937,1.555,233.963,17.206,,,,,,,,,,,,,,,,,,,,,,,,,2.885,39.23,2.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.912,56.557,4125.534,303.403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17964,South America,1930,,75000506.0,,,,,,,,,,,,,,,,,-4.062,-0.699,220.097,16.507,,,,,,,,,,,,,,,,,,,,,,,,11.199,0.323,42.776,3.208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.192,-0.582,4037.598,302.822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17965,South America,1931,,76408644.0,,,,,,,,,,,,,,,,,-20.785,-3.431,171.138,13.076,,,,,,,,,,,,,,,,,,,,,,,,10.071,0.323,46.216,3.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.959,-36.216,3489.214,266.606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17966,South America,1932,,77834892.0,,,,,,,,,,,,,,,,,-5.832,-0.763,158.204,12.314,,,,,,,,,,,,,,,,,,,,,,,,9.15,0.323,49.52,3.854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.79,-2.105,3398.233,264.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17967,South America,1933,,79255273.0,,,,,,,,,,,,,,,,,41.344,5.091,219.604,17.405,,,,,,,,,,,,,,,,,,,,,,,,8.383,0.323,52.71,4.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.297,3.431,3380.62,267.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17968,South America,1934,,80702221.0,,,,,,,,,,,,,,,,,23.319,4.059,265.958,21.463,,,,,,,,,,,,,,,,,,,,,,,,7.734,0.323,55.768,4.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.672,44.671,3873.534,312.603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17969,South America,1935,,82176242.0,,,,,,,,,,,,,,,,,13.142,2.821,295.513,24.284,,,,,,,,,,,,,,,,,,,,,,,,7.179,0.323,58.7,4.824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.716,24.121,4097.576,336.723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17970,South America,1936,,83677855.0,,,,,,,,,,,,,,,,,-4.574,-1.111,276.935,23.173,,,,,,,,,,,,,,,,,,,,,,,,6.698,0.323,61.507,5.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.808,16.189,4217.512,352.912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17971,South America,1937,,85207585.0,,,,,,,,,,,,,,,,,4.021,0.932,282.899,24.105,,,,,,,,,,,,,,,,,,,,,,,,311.54,16.034,248.583,21.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.915,59.697,4842.399,412.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17972,South America,1938,,86765969.0,,,,,,,,,,,,,,,,,5.443,1.312,292.938,25.417,,,,,,,,,,,,,,,,,,,,,,,,1.825,0.387,248.574,21.568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.22,5.036,4813.465,417.645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17973,South America,1939,,88439089.0,,,,,,,,,,,,,,,,,-1.042,-0.265,284.401,25.152,,,,,,,,,,,,,,,,,,,,,,,,1.792,0.387,248.242,21.954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.552,31.541,5079.038,449.185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17974,South America,1940,,90256669.0,,,,,,,,,,,,,,,,,15.823,3.98,322.768,29.132,,,,,,,,,,,,,,,,,,,,,,,,1.761,0.387,247.526,22.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.094,-31.866,4623.695,417.319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17975,South America,1941,,92147826.0,,,,,,,,,,,,,,,,,1.694,0.494,321.5,29.626,,,,,,,,,,,,,,,,,,,,,,,,1.73,0.387,246.641,22.727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.275,67.919,5265.87,485.238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17976,South America,1942,,94192959.0,,,,,,,,,,,,,,,,,16.084,4.765,365.106,34.39,,,,,,,,,,,,,,,,,,,,,,,,1.701,0.387,245.39,23.114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.556,-153.121,3525.931,332.118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17977,South America,1943,,96371873.0,,,,,,,,,,,,,,,,,6.971,2.397,381.727,36.788,,,,,,,,,,,,,,,,,,,,,,,,1.672,0.387,243.854,23.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.933,59.557,4064.206,391.675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17978,South America,1944,,98604192.0,,,,,,,,,,,,,,,,,-2.284,-0.84,364.563,35.947,,,,,,,,,,,,,,,,,,,,,,,,1.645,0.387,242.253,23.887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.412,142.619,5418.571,534.294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17979,South America,1945,,100891266.0,,,,,,,,,,,,,,,,,-0.613,-0.22,354.114,35.727,,,,,,,,,,,,,,,,,,,,,,,,1.618,0.387,240.593,24.274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.727,105.403,6340.455,639.696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17980,South America,1946,,103234470.0,,,,,,,,,,,,,,,,,-4.595,-1.642,330.172,34.085,,,,,,,,,,,,,,,,,,,,,,,,2.022,0.491,239.887,24.765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.957,102.077,7185.323,741.773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17981,South America,1947,,105635226.0,,,,,,,,,,,,,,,,,2.944,1.003,332.167,35.088,,,,,,,,,,,,,,,,,,,,,,,,14.85,3.677,269.248,28.442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.27,83.596,7813.393,825.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17982,South America,1948,,108094989.0,,,,,,,,,,,,,,,,,4.791,1.681,340.16,36.77,,,,,,,,,,,,,,,,,,,,,,,,-11.545,-3.284,232.745,25.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.478,94.738,8512.026,920.107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17983,South America,1949,,110712748.0,,,,,,,,,,,,,,,,,-1.356,-0.499,327.613,36.271,,,,,,,,,,,,,,,,,,,,,,,,12.548,3.157,255.756,28.315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.921,-8.478,8234.185,911.629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17984,South America,1950,,113520774.0,,,,,,,,,,,,,,,,,13.792,5.002,363.574,41.273,,,,,,,,,,,,,,,,,,,,,,,,30.266,8.57,324.922,36.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,118.51,9074.453,1030.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17985,South America,1951,,116611722.0,,,,,,,,,,,,,,,,,-2.353,-0.971,345.609,40.302,,,,,,,,,,,,,,,,,,,,,,,,11.533,4.254,352.789,41.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.647,140.583,10039.49,1170.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17986,South America,1952,,119808344.0,,,,,,,,,,,,,,,,,3.428,1.382,347.92,41.684,,,,,,,,,,,,,,,,,,,,,,,,-4.301,-1.769,328.607,39.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.777,67.629,10336.099,1238.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17987,South America,1953,,123095752.0,,,,,,,,,,,,,,,,,3.526,1.47,350.569,43.154,,,,,,,,,,,,,,,,,,,,,,,,17.69,6.964,376.408,46.334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.804,-22.341,9878.566,1216.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17988,South America,1954,,126483936.0,,,,,,,,,,,,,,,,,4.673,2.016,357.121,45.17,,,,,,,,,,,,,,,,,,,,,,,,10.682,4.95,405.458,51.284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.159,87.051,10302.179,1303.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17989,South America,1955,,129986019.0,,,,,,,,,,,,,,,,,8.94,4.038,378.565,49.208,,,,,,,,,,,,,,,,,,,,,,,,7.988,4.097,426.051,55.381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.009,169.519,11328.749,1472.579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17990,South America,1956,,133605548.0,,,,,,,,,,,,,,,,,-0.514,-0.253,366.418,48.956,,,,,,,,,,,,,,,,,,,,,,,,9.636,5.337,454.453,60.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.752,202.513,12537.595,1675.092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17991,South America,1957,,137348367.0,,,,,,,,,,,,,,,,,-3.737,-1.829,343.114,47.126,,,,,,,,,,,,,,,,,,,,,,,,19.622,11.914,528.811,72.631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.716,213.004,13746.765,1888.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17992,South America,1958,,141190603.0,,,,,,,,,,,,,,,,,10.208,4.811,367.85,51.937,,,,,,,,,,,,,,,,,,,,,,,,12.474,9.06,578.587,81.691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.367,-101.332,12654.975,1786.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17993,South America,1959,,145148672.0,,,,,,,,,,,,,,,,,0.467,0.243,359.49,52.18,,,,,,,,,,,,,,,,,,,,,,,,1.562,1.276,571.602,82.967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.744,138.374,13263.208,1925.137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17994,South America,1960,,149224306.0,,,,,,,,,,,,,,,,,-3.185,-1.662,338.534,50.517,,,,,,,,,,,,,,,,,,,,,,,,17.728,14.709,654.559,97.676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.291,101.867,13583.607,2027.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17995,South America,1961,,153377880.0,,,,,,,,,,,,,,,,,9.164,4.629,359.548,55.147,,,,,,,,,,,,,,,,,,,,,,,,19.383,18.933,760.272,116.609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.692,74.839,13703.692,2101.843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17996,South America,1962,,157609028.0,,,,,,,,,,,,,,,,,4.919,2.713,367.108,57.86,,,,,,,,,,,,,,,,,,,,,,,,14.421,16.816,846.555,133.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.188,193.116,14561.092,2294.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17997,South America,1963,,161919488.0,,,,,,,,,,,,,,,,,3.315,1.918,369.182,59.778,,,,,,,,,,,,,,,,,,,,,,,,8.072,10.77,890.532,144.195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.102,48.23,14471.323,2343.189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17998,South America,1964,,166291510.0,,,,,,,,,,,,,,,,,1.651,0.987,365.41,60.765,,,,,,,,,,,,,,,,,,,,,,,,6.647,9.584,924.754,153.779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.666,109.333,14748.334,2452.523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17999,South America,1965,,170706949.0,,,,0.0,0.0,,,,0.0,,,,390.287,66.625,,,2.02,1.228,363.151,61.992,,6.234,,,,,,6260.95,,,,,,5575.318,951.746,,89.049,,,136.253,,,798.17,8.31,12.779,975.694,166.558,,12.748,,,,117.042,231.868,39.582,685.633,,10.951,,,117.042,0.0,0.0,685.633,,10.951,,,,,0.0,0.0,0.0,0.0,,0.0,,,748.868,,,4386.861,4.112,100.837,14957.56,2553.359,,70.067,0.0,0.0,,,,0.0,,0.0,,,0.0,,1068.788,,,117.042,,,685.633,,10.951,,,,,,,,,,,,,,,,
18000,South America,1966,,175135459.0,,,0.0,0.0,0.0,,,,0.0,,1.011,0.673,384.263,67.298,,,-1.952,-1.21,347.059,60.782,,5.906,,,,6.618,70.735,6506.521,,6.03,57.388,,,5762.016,1009.133,,88.558,5.962,8.124,144.377,,,824.372,6.031,10.045,1008.381,176.603,,12.67,,11.403,13.347,130.389,251.778,44.095,744.504,,11.442,11.403,13.347,130.389,0.0,0.0,744.504,,11.442,,,,0.0,0.0,0.0,0.0,0.0,,0.0,6.489,48.591,797.458,,,4553.381,-1.499,-38.263,14360.86,2515.096,,69.982,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1139.522,11.403,13.347,130.389,,,744.504,,11.442,,,,,,,,,,,,,,,,
18001,South America,1967,,179569020.0,,,0.0,0.0,0.0,,,,0.0,,5.947,4.002,397.063,71.3,,,13.531,8.224,384.29,69.007,,6.035,,,,3.683,41.974,6579.623,,3.41,34.412,,,5811.388,1043.545,,88.324,7.572,10.933,155.309,,,864.901,7.599,13.42,1058.216,190.023,,13.145,,5.8,7.562,137.951,259.803,46.653,768.235,,11.676,5.8,7.562,137.951,0.0,0.0,768.235,,11.676,,,,0.0,0.0,0.0,0.0,0.0,,0.0,2.442,19.477,816.936,,,4549.424,6.04,151.914,14852.285,2667.01,,69.144,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1181.496,5.8,7.562,137.951,,,768.235,,11.676,,,,,,,,,,,,,,,,
18002,South America,1968,,184011029.0,,,0.0,0.0,0.0,,,,0.0,,-4.111,-2.931,371.548,68.369,,,6.444,4.447,399.179,73.453,,5.419,,,,6.775,80.041,6855.773,,6.849,71.472,,,6059.512,1115.017,,88.386,5.066,7.868,163.178,,,886.782,7.311,13.892,1108.165,203.915,,12.935,,6.212,8.57,146.521,269.281,49.551,796.261,,11.614,6.212,8.57,146.521,0.0,0.0,796.261,,11.614,,,,0.0,0.0,0.0,0.0,0.0,,0.0,8.144,66.535,883.47,,,4801.182,2.466,65.756,14851.1,2732.766,,70.031,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1261.538,6.212,8.57,146.521,,,796.261,,11.614,,,,,,,,,,,,,,,,
18003,South America,1969,,188469386.0,,,0.0,0.0,0.0,,,,0.0,,8.871,6.065,394.94,74.434,,,6.438,4.729,414.829,78.183,,5.637,,,,4.679,59.03,7006.802,,4.264,47.543,,,6168.428,1162.56,,88.035,3.339,5.449,168.627,,,894.718,5.818,11.863,1144.894,215.777,,12.769,,7.84,11.487,158.008,283.523,53.435,838.375,,11.965,7.84,11.487,158.008,0.0,0.0,838.375,,11.965,,,,0.0,0.0,0.0,0.0,0.0,,0.0,4.078,36.029,919.499,,,4878.771,0.932,25.469,14634.925,2758.235,,69.629,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,1320.568,7.84,11.487,158.008,,,838.375,,11.965,,,,,,,,,,,,,,,,
18004,South America,1970,,192947239.0,,,3.605,18.684,3.605,,,,0.259,,11.103,8.264,428.607,82.698,,,-11.66,-9.116,357.954,69.066,,5.932,,,,5.566,73.503,7225.137,,3.453,40.146,,,6233.34,1202.706,,86.273,0.13,0.219,168.846,,,875.091,-21.593,-46.592,876.848,169.185,,12.112,,17.676,27.929,185.937,325.895,62.88,963.667,,13.338,25.491,33.356,191.364,0.0,0.0,991.797,,13.727,,,,0.0,0.0,0.0,0.0,0.0,,0.0,3.443,31.662,951.161,,,4929.644,3.162,87.216,14747.305,2845.452,,68.229,1.823,0.571,,,1.823,2.959,,9.446,,,0.131,,1394.07,25.491,33.356,191.364,,,991.797,,13.727,,,,,,,,,,,,,,,,
18005,South America,1971,,197461711.0,,-3.195,-0.115,17.673,3.49,,,,0.235,,-7.018,-5.804,389.417,76.895,,,7.357,5.081,375.503,74.147,,5.179,,,,6.514,90.806,7519.82,,5.729,68.897,,,6439.746,1271.603,,85.637,2.32,3.917,172.763,,,874.921,2.474,4.186,878.001,173.372,,11.635,,11.037,20.522,206.459,353.591,69.821,1045.566,,13.904,10.88,21.909,213.273,358.865,70.862,1080.074,,14.363,,,,0.0,0.0,0.0,0.0,0.0,,0.0,7.442,70.784,1021.945,,,5175.408,-2.164,-61.589,14098.242,2783.863,,68.824,3.324,1.041,,82.401,1.502,5.274,,16.835,,,0.224,,1484.877,10.88,21.909,213.273,358.865,70.862,1080.074,,14.363,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0
18006,South America,1972,,202046231.0,,23.334,0.814,21.303,4.304,,,,0.271,,-2.127,-1.636,372.486,75.259,,,1.177,0.873,371.304,75.02,,4.731,,,,7.142,106.053,7874.088,,6.051,76.941,,,6674.436,1348.545,,84.765,5.952,10.282,183.046,,,905.96,5.751,9.97,907.427,183.342,,11.506,,13.561,27.997,234.456,392.429,79.289,1160.408,,14.737,13.956,29.112,242.385,398.049,80.424,1199.652,,15.235,,,,0.0,0.0,0.0,0.0,0.0,,0.0,6.683,68.295,1090.24,,,5395.99,-5.102,-142.02,13075.438,2641.843,,68.528,3.625,1.136,,9.047,0.301,5.62,,17.942,,,0.228,,1590.93,13.956,29.112,242.385,398.049,80.424,1199.652,,15.235,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
18007,South America,1973,,206713196.0,,-16.762,-0.721,17.332,3.583,,,,0.205,,4.434,3.337,380.219,78.596,,,-1.317,-0.988,358.141,74.032,,4.491,,,,9.992,158.963,8465.317,,9.594,129.382,,,7149.647,1477.927,,84.458,15.298,28.003,211.049,,,1020.974,16.057,29.44,1029.357,212.782,,12.061,,12.901,30.248,264.704,433.054,89.518,1280.536,,15.127,11.242,29.581,271.966,438.631,90.671,1315.669,,15.542,,,,0.0,0.0,0.0,0.0,0.0,,0.0,8.993,98.042,1188.281,,,5748.455,6.073,160.435,13556.355,2802.278,,67.906,3.68,1.153,,1.512,0.055,5.577,,17.802,,,0.21,,1749.893,11.242,29.581,271.966,438.631,90.671,1315.669,,15.542,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
18008,South America,1974,,211454623.0,,-6.586,-0.236,15.827,3.347,,,,0.178,,9.265,7.282,406.132,85.878,,,4.309,3.19,365.196,77.222,,4.558,,,,7.67,134.225,8910.272,,6.166,91.136,,,7420.329,1569.063,,83.278,7.008,14.79,225.839,,,1068.027,7.059,15.019,1077.305,227.801,,11.986,,15.171,40.158,304.861,487.568,103.099,1441.734,,16.181,15.333,43.089,315.056,498.257,105.359,1489.944,,16.722,,,,2.94,2.94,4.899,1.036,13.902,,0.156,5.812,69.064,1257.345,,,5946.17,-9.679,-271.236,11969.667,2531.042,,66.734,3.908,1.224,,6.192,0.228,5.789,,18.48,,,0.207,,1884.118,14.234,40.15,312.116,493.358,104.323,1476.042,,16.566,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
18009,South America,1975,,216251828.0,,-3.964,-0.133,14.863,3.214,,,,0.167,,4.903,4.211,416.594,90.089,,,7.543,5.825,384.031,83.047,,4.693,,,,1.89,35.616,8877.309,,0.203,3.186,,,7270.452,1572.248,,81.899,0.149,0.336,226.175,,,1045.888,0.585,1.334,1059.574,229.135,,11.782,,9.014,27.48,332.341,519.726,112.392,1536.824,,17.312,10.043,32.43,347.486,538.302,116.409,1606.858,,18.101,,,142.954,4.202,7.142,11.639,2.517,33.026,,0.372,-0.108,-1.361,1255.984,,,5807.969,-16.917,-428.186,9724.107,2102.856,,65.425,4.789,1.5,,22.547,0.881,6.937,,22.145,,,0.249,,1919.734,8.764,28.228,340.344,526.663,113.892,1573.831,,17.729,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
18010,South America,1976,,221111805.0,,-8.237,-0.265,13.339,2.949,,,,0.143,,0.738,0.665,410.445,90.754,,,13.436,11.158,426.054,94.206,,4.407,,,,7.26,139.371,9312.507,,6.433,101.146,,,7568.09,1673.394,,81.268,17.181,38.859,265.034,,,1198.644,12.035,27.577,1161.004,256.712,,12.871,,11.518,38.28,370.62,566.849,125.337,1676.168,,17.999,10.661,38.226,385.711,585.344,129.426,1744.418,,18.732,,,2.185,0.156,7.298,11.632,2.572,33.006,,0.354,4.906,61.622,1317.605,,,5959.001,-0.687,-14.438,9445.077,2088.418,,63.989,4.844,1.517,,1.142,0.055,6.862,,21.905,,,0.235,,2059.105,10.843,38.069,378.413,573.712,126.854,1711.412,,18.378,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
